ID	adj.P.Val
1555647_a_at	0.78219
207661_s_at	0.78219
244459_at	0.78219
231572_at	0.78219
210424_s_at	0.78219
204310_s_at	0.78219
217361_at	0.78219
239094_at	0.78219
209752_at	0.78219
210171_s_at	0.78219
227448_at	0.78219
221592_at	0.78219
1557399_at	0.78219
1553494_at	0.78219
222827_s_at	0.78219
226774_at	0.78219
209235_at	0.78219
214824_at	0.78219
225257_at	0.78219
243165_at	0.78219
201593_s_at	0.78219
214845_s_at	0.78219
213923_at	0.78219
209909_s_at	0.78228
1564778_at	0.78228
218854_at	0.78228
231758_at	0.78228
209537_at	0.78228
1555826_at	0.78228
224551_s_at	0.78232
1555904_at	0.78232
225717_at	0.78233
234487_at	0.78233
240920_at	0.78234
242446_at	0.78234
204776_at	0.78236
1562189_at	0.78236
233707_at	0.78237
219762_s_at	0.78243
208017_s_at	0.78243
203725_at	0.78243
226768_at	0.78243
1567590_at	0.78243
1565638_at	0.78243
241469_at	0.78243
230854_at	0.78243
236869_at	0.78243
242250_at	0.7826
1563283_at	0.78277
222118_at	0.7828
218083_at	0.78283
226544_x_at	0.78292
243818_at	0.78292
204687_at	0.78299
228693_at	0.78301
37425_g_at	0.78301
1552747_a_at	0.78301
1562481_at	0.78302
205713_s_at	0.78302
225937_at	0.78304
1562982_at	0.78304
235126_at	0.78304
204142_at	0.78304
232293_at	0.78304
1561368_at	0.78304
214802_at	0.78304
208416_s_at	0.78304
213908_at	0.78304
1559148_at	0.78304
228732_at	0.78304
218909_at	0.78311
208336_s_at	0.78314
1558565_at	0.78314
241728_at	0.78314
204725_s_at	0.78316
213041_s_at	0.78316
1552758_at	0.78316
207908_at	0.78316
213316_at	0.78316
234902_s_at	0.78316
34478_at	0.78316
208260_at	0.78316
216801_at	0.78316
236533_at	0.78316
228965_s_at	0.78316
239728_at	0.78316
234409_at	0.78316
235472_at	0.78316
225244_at	0.78316
217838_s_at	0.78316
209568_s_at	0.78316
203748_x_at	0.78316
1558164_s_at	0.78316
223346_at	0.78316
223574_x_at	0.78316
220492_s_at	0.78316
217426_at	0.78316
206478_at	0.78316
242418_at	0.78316
223649_s_at	0.78316
1557585_at	0.78316
201466_s_at	0.78316
213557_at	0.78316
244537_at	0.78316
241949_at	0.78316
1554549_a_at	0.78316
1555380_at	0.78316
212586_at	0.78316
232606_at	0.78316
207333_at	0.78316
219838_at	0.78316
211807_x_at	0.78316
1562845_at	0.78316
208470_s_at	0.78316
204153_s_at	0.78316
236241_at	0.78316
207694_at	0.78316
211898_s_at	0.78316
242296_x_at	0.78316
209990_s_at	0.78316
1563985_at	0.78316
1568847_at	0.78316
207079_s_at	0.78316
233041_x_at	0.78316
236383_at	0.78316
230273_at	0.78316
240081_at	0.78316
226613_at	0.78316
200709_at	0.78316
231014_at	0.78316
1569925_at	0.78316
237724_at	0.78316
214290_s_at	0.78316
241174_at	0.78316
231803_at	0.78316
239136_at	0.78316
221760_at	0.78316
236742_at	0.78316
1561693_at	0.78316
231826_at	0.78316
220453_at	0.78316
220147_s_at	0.78316
228055_at	0.78316
203880_at	0.78316
204351_at	0.78317
228300_at	0.78318
206680_at	0.78318
211092_s_at	0.78327
240268_at	0.78327
220946_s_at	0.78327
213473_at	0.78327
1570383_at	0.78327
1569949_at	0.7833
231350_at	0.7833
204751_x_at	0.7833
221133_s_at	0.7833
205234_at	0.7833
217477_at	0.7833
1561762_s_at	0.7833
218834_s_at	0.7833
223382_s_at	0.7833
206347_at	0.7833
241549_at	0.7833
205046_at	0.7833
243901_at	0.7833
201874_at	0.7833
208905_at	0.7833
207288_at	0.78335
237084_at	0.78335
210014_x_at	0.78335
203367_at	0.78335
213469_at	0.78335
1560577_at	0.78335
228052_x_at	0.78335
201142_at	0.78335
229397_s_at	0.78335
213697_at	0.78335
206414_s_at	0.78335
229496_at	0.78335
213345_at	0.78348
219186_at	0.7835
209792_s_at	0.7835
207369_at	0.7835
1559975_at	0.7835
228315_at	0.7835
215176_x_at	0.7835
224158_s_at	0.7835
217148_x_at	0.7835
1566694_at	0.7835
1553407_at	0.78358
209926_at	0.7836
233250_x_at	0.7836
241960_at	0.7836
238885_at	0.78361
240622_at	0.78361
226786_at	0.78366
244386_at	0.78366
243862_at	0.78366
1561256_at	0.78366
227972_at	0.78366
225437_s_at	0.78366
211665_s_at	0.78366
211713_x_at	0.78366
223132_s_at	0.78366
221468_at	0.78366
223360_at	0.78366
225071_at	0.78369
217036_at	0.78371
235164_at	0.78376
204363_at	0.78376
229642_at	0.78376
243260_x_at	0.78376
200929_at	0.78376
228139_at	0.78376
202449_s_at	0.78376
241473_at	0.78376
218626_at	0.78376
243367_at	0.78376
1560916_a_at	0.78376
225744_at	0.78392
201546_at	0.78392
237766_at	0.78405
209033_s_at	0.78406
208483_x_at	0.7841
1565843_s_at	0.7841
213659_at	0.7841
234371_at	0.78414
238718_at	0.78414
202732_at	0.78416
201243_s_at	0.78422
230413_s_at	0.78422
236343_at	0.78423
228642_at	0.78423
213198_at	0.78433
1560913_at	0.78441
1568647_at	0.78441
205924_at	0.78441
238754_at	0.78441
238184_at	0.78441
212523_s_at	0.78446
1560163_at	0.78446
242646_at	0.78454
1563055_at	0.78457
241151_at	0.78457
218441_s_at	0.78457
217308_at	0.78459
1565840_at	0.78459
1557883_a_at	0.78459
223387_at	0.78459
236549_x_at	0.78459
1552344_s_at	0.78459
209360_s_at	0.78461
243452_at	0.78461
212260_at	0.78461
220742_s_at	0.78461
227608_at	0.78461
225853_at	0.78473
233148_at	0.78473
1566643_a_at	0.78473
209745_at	0.78473
218609_s_at	0.78473
205782_at	0.78473
210691_s_at	0.78473
1570253_a_at	0.78473
1563397_at	0.78473
1561528_at	0.78473
202861_at	0.78473
214174_s_at	0.78473
208475_at	0.78473
235586_at	0.78473
236451_at	0.785
210919_at	0.785
227050_at	0.785
240327_at	0.785
211142_x_at	0.785
217077_s_at	0.785
214056_at	0.785
1560850_at	0.785
241426_at	0.785
229214_at	0.785
228337_at	0.785
223818_s_at	0.785
222779_s_at	0.78508
232209_x_at	0.78509
225414_at	0.78509
1559449_a_at	0.78509
233658_at	0.78509
1566504_at	0.78509
207883_s_at	0.78509
206231_at	0.78509
1557818_x_at	0.78522
201023_at	0.78527
203955_at	0.78527
1564709_at	0.78527
220247_at	0.78527
204341_at	0.78527
226288_s_at	0.78532
222750_s_at	0.78532
244649_at	0.78532
240421_x_at	0.78532
220360_at	0.78532
233700_at	0.78532
209596_at	0.78532
215660_s_at	0.78532
236672_at	0.78532
244233_at	0.78533
242423_x_at	0.78533
236620_at	0.78533
210704_at	0.78533
1570338_at	0.78533
210936_at	0.78533
230888_at	0.78533
232945_at	0.78533
213725_x_at	0.78536
207192_at	0.78543
218580_x_at	0.78543
243070_at	0.78543
207118_s_at	0.78543
40225_at	0.78543
228489_at	0.78543
1559066_at	0.78543
215904_at	0.78543
1557754_at	0.78543
1560943_s_at	0.78543
1560637_at	0.78543
221855_at	0.78543
224469_s_at	0.78543
236198_at	0.78543
222050_at	0.78543
211657_at	0.78548
216810_at	0.78548
226760_at	0.78548
219392_x_at	0.78562
216734_s_at	0.78563
216549_s_at	0.78568
204667_at	0.78568
207035_at	0.7857
210241_s_at	0.7857
209516_at	0.7857
225774_at	0.78577
220854_at	0.78587
222956_at	0.78588
223150_s_at	0.78588
222119_s_at	0.78588
209455_at	0.78588
225399_at	0.78588
242408_at	0.78592
211390_at	0.78593
223841_s_at	0.78595
236544_at	0.78595
202881_x_at	0.78595
216484_x_at	0.78595
233740_at	0.78597
219889_at	0.78604
239879_at	0.78604
235981_at	0.78609
213815_x_at	0.78609
1564294_at	0.78609
1557680_at	0.78609
218102_at	0.78609
231029_at	0.78609
244139_s_at	0.78609
228560_at	0.78609
222894_x_at	0.78609
215685_s_at	0.78609
223497_at	0.78618
243172_at	0.78618
213883_s_at	0.78618
216767_at	0.78618
230202_at	0.78618
1552493_s_at	0.78619
220537_at	0.7862
227512_at	0.78626
223833_at	0.78626
200711_s_at	0.78626
224735_at	0.78626
232289_at	0.78626
1563225_a_at	0.78626
57715_at	0.78626
202984_s_at	0.78626
220769_s_at	0.78626
218692_at	0.78626
1555602_a_at	0.78626
223049_at	0.78626
220971_at	0.78626
211537_x_at	0.78626
203113_s_at	0.78626
213880_at	0.78626
206604_at	0.78626
231022_at	0.78626
235104_at	0.78626
1555645_at	0.78626
202835_at	0.78626
1558452_at	0.78626
243108_at	0.78626
238572_at	0.78626
214239_x_at	0.78626
1566951_at	0.78626
209658_at	0.78626
1555226_s_at	0.78626
1553222_at	0.78626
211576_s_at	0.78626
231784_s_at	0.78626
203494_s_at	0.78626
222085_at	0.78626
1555751_a_at	0.78626
215679_at	0.78626
221613_s_at	0.78626
209414_at	0.78626
235507_at	0.78626
201917_s_at	0.78626
220234_at	0.78626
200943_at	0.78626
210607_at	0.78626
1561089_at	0.78626
203602_s_at	0.78626
217843_s_at	0.78626
240684_at	0.78626
241523_at	0.78626
226957_x_at	0.78626
228020_at	0.78626
212374_at	0.78626
219121_s_at	0.78626
204181_s_at	0.78626
238027_at	0.78626
237955_at	0.78632
227342_s_at	0.78638
215776_at	0.78638
1555668_a_at	0.78638
223801_s_at	0.78638
229185_at	0.78644
1555935_s_at	0.78644
217641_at	0.78644
216806_at	0.78644
239824_s_at	0.78651
206111_at	0.78653
217311_at	0.78663
209838_at	0.78669
1556374_s_at	0.78677
223496_s_at	0.7868
230248_x_at	0.7868
1565844_at	0.7868
222017_x_at	0.7868
223778_at	0.7868
236650_at	0.7868
228602_at	0.7868
222463_s_at	0.7868
207730_x_at	0.7868
211483_x_at	0.7868
203094_at	0.7868
212490_at	0.7868
1554110_at	0.7868
1567359_at	0.7868
241018_at	0.78681
240994_at	0.78681
233953_at	0.78681
216766_at	0.78681
201951_at	0.78681
239669_at	0.78681
231619_at	0.78681
223935_at	0.78686
228447_at	0.78686
235519_at	0.78686
1563800_at	0.78686
238432_at	0.78686
207851_s_at	0.78686
212970_at	0.78686
228487_s_at	0.78686
219426_at	0.78692
227216_at	0.78692
1569709_at	0.78692
1559284_at	0.78692
225602_at	0.78692
232910_at	0.78692
221823_at	0.78692
1561600_at	0.78692
213729_at	0.78696
216798_at	0.78701
240910_at	0.78701
1561756_at	0.78701
222175_s_at	0.78701
223883_s_at	0.78701
227738_s_at	0.78701
218636_s_at	0.78703
201138_s_at	0.78708
209215_at	0.78708
214061_at	0.78708
209068_at	0.78708
220261_s_at	0.78708
1555153_s_at	0.78708
1555651_at	0.78708
1557879_at	0.78708
209912_s_at	0.78708
207517_at	0.78708
233561_at	0.78728
217351_at	0.78728
215104_at	0.78728
221593_s_at	0.78728
1562549_at	0.78731
1569190_at	0.78731
1557203_at	0.78731
1558786_at	0.78731
231816_s_at	0.78733
222062_at	0.7874
226823_at	0.78743
1567377_at	0.78743
239353_at	0.78743
1569378_at	0.78745
204336_s_at	0.78747
206362_x_at	0.78747
204303_s_at	0.78747
225562_at	0.78747
1555620_a_at	0.78755
214875_x_at	0.78755
211747_s_at	0.78755
229050_s_at	0.78755
213459_at	0.78756
226208_at	0.78764
235979_at	0.78766
211509_s_at	0.78766
210259_s_at	0.78766
208663_s_at	0.78766
207086_x_at	0.78766
205454_at	0.78766
202221_s_at	0.78766
211475_s_at	0.78778
1555044_a_at	0.78782
217644_s_at	0.78788
236308_at	0.78788
200973_s_at	0.78788
205625_s_at	0.78788
212574_x_at	0.78788
1552660_a_at	0.78788
1561287_at	0.78788
224552_s_at	0.78788
239371_at	0.78788
232676_x_at	0.78788
206275_s_at	0.78788
1559664_at	0.78788
233895_at	0.78788
215138_s_at	0.78788
224550_s_at	0.78788
1560977_a_at	0.78788
1563946_at	0.78788
1861_at	0.78788
1559926_at	0.78788
223851_s_at	0.78788
241997_at	0.78788
222580_at	0.78788
237059_at	0.78788
1565729_at	0.78788
216199_s_at	0.78788
230165_at	0.78788
1553456_at	0.78788
223568_s_at	0.78788
200620_at	0.78788
240715_at	0.78788
1554553_s_at	0.78788
1564192_at	0.78788
207944_at	0.78788
219554_at	0.78788
244821_at	0.78788
232911_at	0.78788
1562253_at	0.78788
231947_at	0.78788
208902_s_at	0.78788
1556841_a_at	0.78788
227669_at	0.78788
1565527_x_at	0.78788
237362_at	0.78788
232835_at	0.78788
1552384_a_at	0.78788
214697_s_at	0.78788
222054_at	0.78788
220141_at	0.78788
228428_at	0.78788
231659_at	0.78788
232149_s_at	0.78788
244328_x_at	0.78788
238122_at	0.78788
201290_at	0.78789
241427_x_at	0.78789
227712_at	0.78789
238433_at	0.78793
224916_at	0.78793
1566844_at	0.78798
229187_at	0.78798
232675_s_at	0.78807
214944_at	0.78822
239587_at	0.78827
217320_at	0.78827
1568635_at	0.78827
220231_at	0.78827
205187_at	0.78827
218136_s_at	0.78829
226800_at	0.78829
236049_at	0.78832
200086_s_at	0.78832
216447_at	0.78832
224398_at	0.78832
233476_at	0.78832
239773_at	0.78832
234236_at	0.78832
238290_at	0.78832
230427_s_at	0.78832
206822_s_at	0.78832
202508_s_at	0.78832
1566693_at	0.78832
223104_at	0.78832
244622_at	0.78833
227283_at	0.78844
240782_at	0.78849
1566931_at	0.78869
214250_at	0.78871
1561733_at	0.78871
232166_at	0.78871
228752_at	0.78871
222513_s_at	0.78871
237869_at	0.78871
1568672_at	0.78871
218324_s_at	0.78871
207272_at	0.78871
237684_at	0.78871
240372_at	0.78871
234819_at	0.78871
231439_at	0.78871
244866_at	0.78871
238288_at	0.78871
227270_at	0.78871
223602_at	0.78875
208788_at	0.78875
238089_at	0.78875
228148_at	0.78875
238531_x_at	0.78876
236095_at	0.78879
214244_s_at	0.78881
211924_s_at	0.78894
209419_at	0.78896
224242_at	0.78917
233860_s_at	0.78917
234314_at	0.78917
220276_at	0.78917
1554084_a_at	0.78917
1563078_at	0.78925
222430_s_at	0.7893
237797_at	0.7893
1569508_at	0.7893
210428_s_at	0.7893
1560617_at	0.7893
214073_at	0.7893
207280_at	0.7893
235290_at	0.7893
208607_s_at	0.7893
218867_s_at	0.7893
1559360_at	0.7893
244407_at	0.7893
237570_x_at	0.7893
240029_at	0.7893
233249_at	0.7893
229854_at	0.7893
214512_s_at	0.7893
227003_at	0.7893
221612_at	0.7893
215853_at	0.78935
1570250_at	0.78937
217362_x_at	0.78954
219070_s_at	0.78954
243570_at	0.78954
223770_x_at	0.78959
202040_s_at	0.78969
216002_at	0.78969
229294_at	0.78969
219056_at	0.78969
243656_at	0.7897
211573_x_at	0.7897
237703_at	0.7897
219175_s_at	0.78972
227460_at	0.78972
1568760_at	0.78972
1558682_at	0.78972
206377_at	0.78972
236425_at	0.78972
217011_at	0.78972
202085_at	0.78972
226368_at	0.78972
234406_at	0.78972
244858_at	0.78972
211693_at	0.78972
236595_at	0.78972
208981_at	0.78972
240608_at	0.78972
205306_x_at	0.78972
220794_at	0.78972
220077_at	0.78972
223756_at	0.78972
241609_at	0.78972
208156_x_at	0.78972
236249_at	0.78972
242547_at	0.78972
223143_s_at	0.78972
215957_at	0.78972
235506_at	0.78972
213779_at	0.78972
1560019_at	0.78972
222454_s_at	0.78972
216204_at	0.78977
1564765_at	0.78977
217299_s_at	0.78979
1554187_at	0.78979
237613_at	0.78979
214918_at	0.78979
243110_x_at	0.78979
1556748_x_at	0.78979
1553355_at	0.78979
222569_at	0.78979
224140_at	0.7898
208325_s_at	0.7898
230804_at	0.7898
222453_at	0.7898
1562398_at	0.7898
228496_s_at	0.78989
203244_at	0.78989
1555590_a_at	0.78989
1558839_at	0.78989
1556923_at	0.78989
218907_s_at	0.78989
1559276_at	0.78989
216381_x_at	0.78989
224554_at	0.78989
222610_s_at	0.78989
240013_at	0.78989
210679_x_at	0.78989
235342_at	0.78989
238985_at	0.78989
230078_at	0.78989
1559550_s_at	0.78989
1566208_at	0.78989
227499_at	0.78989
1567859_at	0.78989
223513_at	0.78989
229526_at	0.78989
242066_at	0.78989
231753_s_at	0.78989
232126_at	0.78991
235676_at	0.78992
207099_s_at	0.78992
1562613_at	0.78992
213625_at	0.78994
222336_at	0.78994
234942_s_at	0.78994
230635_at	0.78994
1569188_s_at	0.78994
223652_at	0.78994
214162_at	0.78994
201096_s_at	0.78994
222985_at	0.78994
1566278_at	0.78994
1568919_at	0.78994
235305_s_at	0.78994
232475_at	0.78994
206225_at	0.78994
214152_at	0.78994
240246_at	0.78994
237662_at	0.78994
221710_x_at	0.78994
211644_x_at	0.78994
1562458_at	0.78994
1563553_at	0.78994
231804_at	0.78994
201441_at	0.78994
213093_at	0.78994
240969_at	0.78994
233812_at	0.78994
206187_at	0.78994
206105_at	0.78994
1553876_at	0.78994
222204_s_at	0.78994
211017_s_at	0.78994
228781_at	0.78994
224863_at	0.78994
221421_s_at	0.78994
205960_at	0.78994
204830_x_at	0.78995
240941_at	0.78995
203459_s_at	0.78996
219748_at	0.78996
218135_at	0.78996
220842_at	0.78996
204932_at	0.78996
1562937_at	0.79
211856_x_at	0.79008
231034_s_at	0.79012
219412_at	0.79024
207538_at	0.79029
214286_at	0.79029
235354_s_at	0.79029
238455_at	0.79029
228278_at	0.79031
231656_x_at	0.79031
36829_at	0.79033
235505_s_at	0.79033
210360_s_at	0.79033
216175_at	0.79033
233222_at	0.79033
1563772_a_at	0.79036
241847_at	0.79042
207012_at	0.79042
219290_x_at	0.79042
209663_s_at	0.79044
222596_s_at	0.79044
217753_s_at	0.79044
219190_s_at	0.79044
240279_at	0.79044
219507_at	0.79044
216351_x_at	0.79045
225700_at	0.79065
208378_x_at	0.79065
241763_s_at	0.79065
1562573_at	0.79065
217191_x_at	0.79065
1566987_s_at	0.79065
229238_at	0.79065
232694_at	0.79065
221683_s_at	0.79068
200663_at	0.79078
201444_s_at	0.79078
210867_at	0.79078
201861_s_at	0.79079
203788_s_at	0.79079
221615_at	0.79084
204112_s_at	0.79084
33494_at	0.791
229483_at	0.791
221968_s_at	0.791
200076_s_at	0.791
1558094_s_at	0.791
234051_at	0.79106
1570411_at	0.79108
228850_s_at	0.79109
225818_s_at	0.79116
202600_s_at	0.79116
207675_x_at	0.79116
216482_x_at	0.79116
240886_at	0.79116
221623_at	0.79116
208209_s_at	0.79116
211500_at	0.79117
237394_at	0.79117
1553423_a_at	0.79117
209991_x_at	0.79122
217336_at	0.79122
228030_at	0.79122
216365_x_at	0.79122
214615_at	0.79126
235675_at	0.79126
224825_at	0.79126
220816_at	0.7913
202308_at	0.7913
201548_s_at	0.7913
214371_at	0.7913
1558837_a_at	0.7913
1557618_at	0.7913
241376_at	0.7913
237741_at	0.7913
223510_at	0.7913
1558390_at	0.7913
201684_s_at	0.7913
213941_x_at	0.7913
208346_at	0.7913
216157_at	0.7913
1561442_at	0.7913
79005_at	0.7913
212669_at	0.7913
222660_s_at	0.7913
219365_s_at	0.7913
201278_at	0.7913
239756_at	0.7913
233842_x_at	0.7913
230521_at	0.7913
225382_at	0.7913
222203_s_at	0.7913
207527_at	0.7913
1554237_at	0.7913
40189_at	0.7913
213286_at	0.7913
208651_x_at	0.7913
219920_s_at	0.7913
231796_at	0.7913
238702_at	0.7913
1553298_at	0.7913
218750_at	0.7913
241700_at	0.7913
205907_s_at	0.7913
240593_x_at	0.7913
205652_s_at	0.7913
1553529_at	0.7913
233313_at	0.7913
227630_at	0.7913
204720_s_at	0.7913
1559037_a_at	0.7913
210664_s_at	0.7913
1559208_at	0.7913
239559_at	0.7913
220152_at	0.7913
233539_at	0.7913
228750_at	0.7913
207372_s_at	0.7914
234574_at	0.7914
207548_at	0.7914
237903_at	0.7914
229547_s_at	0.79148
217899_at	0.79148
201327_s_at	0.79151
43934_at	0.79151
233035_at	0.79158
32723_at	0.79158
225849_s_at	0.79158
218883_s_at	0.79161
224013_s_at	0.79161
239001_at	0.79172
1555390_at	0.79172
208987_s_at	0.79172
244213_at	0.79172
224037_at	0.79172
204578_at	0.79177
222082_at	0.79177
217385_at	0.79177
226522_at	0.79177
1570645_at	0.79177
201690_s_at	0.79177
1552990_at	0.79177
1563571_at	0.79178
231660_at	0.79183
238654_at	0.79187
205583_s_at	0.79187
227624_at	0.79187
238235_at	0.79187
1563474_at	0.79202
208738_x_at	0.79207
1557714_at	0.79207
212509_s_at	0.79207
212295_s_at	0.79207
210606_x_at	0.79207
1555880_at	0.79208
216103_at	0.79226
1556669_a_at	0.79226
AFFX-CreX-5_at	0.79227
228013_at	0.79227
235756_at	0.79227
1565741_at	0.79227
213956_at	0.79227
222988_s_at	0.79227
1557479_at	0.79227
243359_at	0.79227
211062_s_at	0.79227
222682_s_at	0.79227
202703_at	0.79227
222331_at	0.79227
233586_s_at	0.79227
242875_at	0.79239
1552789_at	0.79244
222169_x_at	0.79244
1554537_at	0.79248
226937_at	0.79249
216881_x_at	0.79249
224662_at	0.79249
233384_at	0.79252
204285_s_at	0.79252
238470_at	0.79252
204880_at	0.79252
207225_at	0.79252
1566656_a_at	0.79252
222754_at	0.79252
202747_s_at	0.79252
1553907_a_at	0.79252
231724_at	0.79252
218811_at	0.79252
207330_at	0.79252
222126_at	0.79252
1554716_s_at	0.79252
234676_s_at	0.79252
234572_at	0.79252
219784_at	0.79252
206170_at	0.79252
218266_s_at	0.79252
1557443_s_at	0.79252
234804_at	0.79252
1556996_at	0.79252
1560806_at	0.79252
231788_at	0.79252
238006_at	0.79252
240577_at	0.79252
234269_at	0.79252
201400_at	0.79252
234252_at	0.79252
204709_s_at	0.79252
200875_s_at	0.79252
214633_at	0.79258
210833_at	0.79259
225424_at	0.79261
1556356_at	0.79261
202171_at	0.79261
223061_at	0.79261
228022_at	0.79261
221339_at	0.79261
240751_at	0.79261
208565_at	0.79261
226428_at	0.79261
242843_at	0.79261
211374_x_at	0.79264
202283_at	0.79264
220733_at	0.79264
239750_x_at	0.79264
227404_s_at	0.79264
1553923_at	0.79264
202883_s_at	0.79264
226868_at	0.79269
226485_at	0.79269
242637_at	0.79269
207767_s_at	0.79269
216033_s_at	0.7927
213742_at	0.79272
1560751_at	0.79278
234029_at	0.79278
224895_at	0.79278
244140_at	0.79278
221477_s_at	0.79278
206401_s_at	0.79284
214053_at	0.79284
240505_at	0.79284
233147_at	0.79284
1558075_at	0.79284
203227_s_at	0.79284
241683_at	0.79284
236483_at	0.79284
1438_at	0.79284
1565735_at	0.79284
209641_s_at	0.79284
202981_x_at	0.79284
208814_at	0.79284
235696_at	0.79284
1557589_a_at	0.79284
237371_at	0.79284
1556505_at	0.79284
235420_at	0.79284
211385_x_at	0.79284
220859_at	0.79284
226738_at	0.79284
1566210_at	0.79284
1558208_at	0.79284
235909_at	0.79284
209040_s_at	0.79284
221837_at	0.79284
1566191_at	0.79284
1555557_a_at	0.79284
241983_at	0.79284
209400_at	0.79284
231003_at	0.79284
1552309_a_at	0.79284
1562426_a_at	0.79284
208321_s_at	0.79284
228114_x_at	0.79284
205316_at	0.79284
220793_at	0.79284
214958_s_at	0.79284
223807_at	0.79284
1568682_a_at	0.79284
242427_at	0.79284
238439_at	0.79284
1561509_at	0.79284
211367_s_at	0.79284
218256_s_at	0.79284
244811_at	0.79284
228213_at	0.79284
220552_at	0.79285
234743_at	0.7929
231045_x_at	0.79292
217799_x_at	0.79292
1557667_at	0.79292
231255_at	0.79292
1570372_at	0.79293
232875_at	0.79293
1559405_a_at	0.79293
219006_at	0.79294
202496_at	0.793
1553239_at	0.793
216008_s_at	0.79305
238424_at	0.79306
1560156_at	0.79308
224788_at	0.79318
219913_s_at	0.79318
236419_at	0.79318
1553838_at	0.79318
238780_s_at	0.79318
225901_at	0.79322
1562901_at	0.79322
238906_s_at	0.79322
222768_s_at	0.79322
1554334_a_at	0.79322
221274_s_at	0.79322
225088_at	0.79322
238384_x_at	0.79322
231692_at	0.79322
241021_at	0.79322
228414_at	0.79322
1570516_s_at	0.79322
239544_at	0.79322
1562102_at	0.79322
1560908_at	0.79322
213082_s_at	0.79328
244418_at	0.79328
214511_x_at	0.79328
204957_at	0.79328
203749_s_at	0.79328
212252_at	0.79328
212101_at	0.79331
1555627_s_at	0.7934
202213_s_at	0.7934
204633_s_at	0.79342
1556361_s_at	0.79342
1561274_at	0.79342
233624_at	0.79342
1553483_at	0.79342
1566896_at	0.79342
205688_at	0.79342
204901_at	0.79342
222130_s_at	0.79353
1568896_at	0.79353
219001_s_at	0.79353
229500_at	0.79353
1562358_at	0.79353
220042_x_at	0.79353
209593_s_at	0.79353
214238_at	0.79353
214903_at	0.79353
235392_at	0.79353
217770_at	0.79353
211621_at	0.79353
233213_at	0.79353
244840_x_at	0.79353
225378_at	0.79353
235860_at	0.79367
205446_s_at	0.7937
214545_s_at	0.7937
206397_x_at	0.79373
209515_s_at	0.79381
1569981_at	0.79381
241127_at	0.79383
230886_at	0.79383
209093_s_at	0.79383
223058_at	0.79383
1562274_at	0.79384
1558796_a_at	0.79384
203393_at	0.79389
231987_at	0.79389
225359_at	0.79394
241167_at	0.79394
1552849_at	0.79394
203928_x_at	0.79394
228194_s_at	0.79394
223330_s_at	0.79394
217599_s_at	0.79394
214502_at	0.79394
231671_at	0.79396
1561452_at	0.79396
207290_at	0.79397
242789_at	0.79399
1559203_s_at	0.79399
1560413_at	0.79403
235076_at	0.79403
217493_x_at	0.79405
1563138_at	0.79405
214849_at	0.79405
238347_at	0.79405
225975_at	0.79405
233981_at	0.79407
221124_s_at	0.7941
233237_at	0.7941
235343_at	0.7941
229860_x_at	0.79423
1562992_at	0.79425
210914_at	0.79425
234907_x_at	0.79425
222893_s_at	0.79425
217388_s_at	0.79425
219894_at	0.79433
235294_at	0.79433
234024_at	0.79433
242610_x_at	0.79433
1570180_at	0.79433
234786_at	0.79435
211499_s_at	0.79447
43427_at	0.79447
205480_s_at	0.79447
1555261_at	0.79447
239006_at	0.79447
1557123_a_at	0.79447
207268_x_at	0.79447
1563531_at	0.79447
39582_at	0.79447
1558109_x_at	0.79447
244497_at	0.79447
1554918_a_at	0.79447
1554018_at	0.79447
236990_at	0.79447
239589_at	0.79447
204340_at	0.79447
217826_s_at	0.79447
1561279_at	0.79447
233950_at	0.79459
1554205_s_at	0.79459
231498_at	0.79467
233995_at	0.79467
203524_s_at	0.79467
241330_x_at	0.79467
209810_at	0.79477
202519_at	0.79477
217866_at	0.79485
222858_s_at	0.79488
1564317_at	0.79488
1555682_at	0.79488
217708_x_at	0.79488
240071_at	0.79491
213769_at	0.79493
241456_at	0.79493
239009_at	0.79494
224806_at	0.79494
211047_x_at	0.79494
212911_at	0.79494
230472_at	0.79494
233583_at	0.79494
201578_at	0.79494
220903_at	0.79494
1560500_at	0.79494
230917_at	0.79494
1557651_x_at	0.79494
216261_at	0.79494
208707_at	0.79494
1561721_a_at	0.79494
1569602_at	0.79494
220920_at	0.79494
219131_at	0.79494
206218_at	0.79494
221046_s_at	0.79494
244314_at	0.79494
240060_at	0.79496
232915_at	0.79506
243029_at	0.79506
234101_at	0.79506
222334_at	0.79507
242750_at	0.79513
202840_at	0.79513
239452_at	0.79513
224138_at	0.79513
1553417_at	0.79513
241466_at	0.79513
203441_s_at	0.79515
231992_x_at	0.79515
234323_at	0.79515
238506_at	0.79515
223355_at	0.79515
234751_s_at	0.79515
214582_at	0.79515
205148_s_at	0.79516
220101_x_at	0.79516
1559420_x_at	0.79516
239753_at	0.79528
234981_x_at	0.7953
1570627_at	0.79537
228433_at	0.79537
227655_at	0.79537
244344_at	0.79537
207940_x_at	0.79537
232602_at	0.79537
208465_at	0.79541
216020_at	0.79541
202498_s_at	0.79543
225498_at	0.79543
225768_at	0.79545
239384_at	0.79545
41577_at	0.79545
210185_at	0.79545
242528_at	0.79549
1559127_x_at	0.79549
221714_s_at	0.79549
1564107_at	0.79549
230980_x_at	0.79549
221100_at	0.79549
201736_s_at	0.79549
202817_s_at	0.79549
206957_at	0.79549
